Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","150","Europe","2006","2006","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7005","May","6125","Value","Index","82.577297","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2006","2006","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7006","June","6125","Value","Index","82.654662","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2006","2006","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7007","July","6125","Value","Index","82.672743","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2006","2006","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7008","August","6125","Value","Index","82.802619","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2006","2006","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7009","September","6125","Value","Index","82.804243","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2006","2006","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7010","October","6125","Value","Index","82.85329","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2006","2006","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7011","November","6125","Value","Index","82.974412","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2006","2006","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7012","December","6125","Value","Index","83.246247","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2007","2007","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7001","January","6125","Value","Index","83.1118","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2007","2007","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7002","February","6125","Value","Index","83.398608","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2007","2007","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7003","March","6125","Value","Index","83.770846","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2007","2007","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7004","April","6125","Value","Index","84.209208","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2007","2007","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7005","May","6125","Value","Index","84.390367","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2007","2007","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7006","June","6125","Value","Index","84.509023","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2007","2007","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7007","July","6125","Value","Index","84.453466","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2007","2007","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7008","August","6125","Value","Index","84.566306","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2007","2007","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7009","September","6125","Value","Index","84.821224","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2007","2007","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7010","October","6125","Value","Index","85.232669","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2007","2007","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7011","November","6125","Value","Index","85.711803","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2007","2007","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7012","December","6125","Value","Index","86.08262","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2008","2008","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7001","January","6125","Value","Index","86.097174","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2008","2008","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7002","February","6125","Value","Index","86.470631","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2008","2008","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7003","March","6125","Value","Index","87.02968","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2008","2008","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7004","April","6125","Value","Index","87.415875","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2008","2008","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7005","May","6125","Value","Index","87.955912","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2008","2008","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7006","June","6125","Value","Index","88.299293","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2008","2008","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7007","July","6125","Value","Index","88.398042","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2008","2008","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7008","August","6125","Value","Index","88.419742","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2008","2008","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7009","September","6125","Value","Index","88.601669","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2008","2008","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7010","October","6125","Value","Index","88.63149","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2008","2008","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7011","November","6125","Value","Index","88.367803","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2008","2008","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7012","December","6125","Value","Index","88.236709","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2009","2009","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7001","January","6125","Value","Index","88.013177","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2009","2009","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7002","February","6125","Value","Index","88.447428","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2009","2009","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7003","March","6125","Value","Index","88.606814","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2009","2009","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7004","April","6125","Value","Index","88.865032","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2009","2009","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7005","May","6125","Value","Index","89.015198","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2009","2009","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7006","June","6125","Value","Index","89.186734","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2009","2009","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7007","July","6125","Value","Index","88.974238","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2009","2009","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7008","August","6125","Value","Index","89.17435","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2009","2009","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7009","September","6125","Value","Index","89.122731","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2009","2009","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7010","October","6125","Value","Index","89.238401","E","Estimated value","base year is 2015"
"CP","Consumer Price Indices","150","Europe","2009","2009","230121","Consumer Prices, General Indices (2015 = 100), weighted average","7011","November","6125","Value","Index","89.369841","E","Estimated value","base year is 2015"
